Match Id,Home Team Name,Away Team Name,Goal_Difference,Home_Team_Avg_Age,Away_Team_Avg_Age,Home_Team_Win_Rate,Away_Team_Win_Rate,Group Stage,Knockout Stage,Target_Home_Win
M-2018-61,France,Belgium,1.0,24.34552845528455,24.23134328358209,0.5616438356164384,0.43137254901960786,0.0,1.0,1
M-2010-04,Argentina,Nigeria,1.0,26.401805869074494,23.73015873015873,0.6022727272727273,0.2857142857142857,1.0,0.0,1
M-2006-16,Tunisia,Saudi Arabia,0.0,26.4,25.348387096774193,0.16666666666666666,0.21052631578947367,1.0,0.0,0
M-1982-41,Austria,Northern Ireland,0.0,25.25705329153605,25.617283950617285,0.41379310344827586,0.23076923076923078,1.0,0.0,0
M-1990-52,West Germany,Argentina,1.0,25.51469362784841,26.401805869074494,0.6290322580645161,0.6022727272727273,0.0,1.0,1
M-1982-18,Soviet Union,New Zealand,3.0,25.51469362784841,26.057142857142857,0.4838709677419355,0.0,1.0,0.0,1
M-1966-19,Portugal,Brazil,2.0,25.25872093023256,28.03276699029126,0.5142857142857142,0.6929824561403509,1.0,0.0,1
M-1958-23,Brazil,Soviet Union,2.0,28.03276699029126,25.51469362784841,0.6929824561403509,0.4838709677419355,1.0,0.0,1
M-2018-41,South Korea,Germany,2.0,25.51469362784841,24.42845394736842,0.21052631578947367,0.66,1.0,0.0,1
M-2002-29,Japan,Russia,1.0,26.044150110375277,24.790123456790123,0.28,0.35714285714285715,1.0,0.0,1
M-1962-08,Hungary,England,1.0,25.914285714285715,24.073185362927415,0.46875,0.44594594594594594,1.0,0.0,1
M-2022-24,Argentina,Mexico,2.0,26.401805869074494,25.04705882352941,0.6022727272727273,0.2833333333333333,1.0,0.0,1
M-1966-30,England,Portugal,1.0,24.073185362927415,25.25872093023256,0.44594594594594594,0.5142857142857142,0.0,1.0,1
M-2002-30,South Korea,United States,0.0,25.51469362784841,24.922190201729105,0.21052631578947367,0.24324324324324326,1.0,0.0,0
M-1978-10,Poland,Tunisia,1.0,24.462962962962962,26.4,0.4473684210526316,0.16666666666666666,1.0,0.0,1
